mes,codigo_producto,metodo,prediccion,inferior,superior,half_width,alpha_aci
2025-03-01,TG001020ALME1,ANIO_ANTERIOR,0.0,0.0,64.0,64.0,0.11000000000000004
2025-03-01,TG001020ALME2,ANIO_ANTERIOR,0.0,0.0,18.0,18.0,0.11000000000000004
2025-03-01,TG001020ALMP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG001020ALMP1,ANIO_ANTERIOR,34.0,0.0,1508.0,1474.0,0.11000000000000004
2025-03-01,TG001020ALMP2,ANIO_ANTERIOR,260.0,0.0,1659.0,1399.0,0.025000000000000005
2025-03-01,TG001020ALRE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG001020ALRE1,ANIO_ANTERIOR,1443.0,0.0,4530.0,3087.0,0.060000000000000026
2025-03-01,TG001020ALRE2,ANIO_ANTERIOR,277.0,0.0,2368.0,2091.0,0.05000000000000002
2025-03-01,TG001020ALRESR,ANIO_ANTERIOR,3100.0,0.0,6200.0,3100.0,0.11000000000000004
2025-03-01,TG001020ALRP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG001020ALRP1,ANIO_ANTERIOR,1921.0,0.0,13286.0,11365.0,0.11000000000000004
2025-03-01,TG001020ALRP2,ANIO_ANTERIOR,3578.0,0.0,8682.0,5104.0,0.04000000000000001
2025-03-01,TG001020ALRX,ANIO_ANTERIOR,0.0,0.0,2016.0,2016.0,0.060000000000000026
2025-03-01,TG001020ALYP,ANIO_ANTERIOR,0.0,0.0,165.0,165.0,0.01
2025-03-01,TG001020CLAE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG001020CLAP,ANIO_ANTERIOR,8.0,0.0,104.0,96.0,0.060000000000000026
2025-03-01,TG001020CLRE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG001020CLRE1,ANIO_ANTERIOR,0.0,0.0,52.0,52.0,0.11000000000000004
2025-03-01,TG001020CLRP,ANIO_ANTERIOR,0.0,0.0,508.0,508.0,0.060000000000000026
2025-03-01,TG001020CLRP1,ANIO_ANTERIOR,64.0,0.0,459.0,395.0,0.04500000000000001
2025-03-01,TG001020CLRP2,ANIO_ANTERIOR,0.0,0.0,100.0,100.0,0.11000000000000004
2025-03-01,TG001515BLRP,ANIO_ANTERIOR,0.0,0.0,488.0,488.0,0.11000000000000004
2025-03-01,TG001515BLRP1,ANIO_ANTERIOR,0.0,0.0,488.0,488.0,0.11000000000000004
2025-03-01,TG002020BLAE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020BLAP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020BLRE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020BLRP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020CLAE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020CLAP,ANIO_ANTERIOR,1.0,0.0,26.0,25.0,0.060000000000000026
2025-03-01,TG002020CLCP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020CLJB,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002020CLRP,ANIO_ANTERIOR,47.0,0.0,287.0,240.0,0.01
2025-03-01,TG002025CLAE,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002025CLAP,ANIO_ANTERIOR,0.0,0.0,57.0,57.0,0.060000000000000026
2025-03-01,TG002025CLCP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG002025CLRE,ANIO_ANTERIOR,0.0,0.0,126.0,126.0,0.11000000000000004
2025-03-01,TG002025CLRP,ANIO_ANTERIOR,27.0,0.0,203.0,176.0,0.04000000000000001
2025-03-01,TG002525CLAP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG003122JLME,ANIO_ANTERIOR,0.0,0.0,6.0,6.0,0.11000000000000004
2025-03-01,TG00314NGU1P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00314NGU2P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00314NSE1P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00314NSE2P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00314NSE3P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00505T044P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00707T043P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N101P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N102P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N103P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N201P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714N202P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N203P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N301E,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714N301P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N302P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N303P,ANIO_ANTERIOR,0.0,0.0,5.0,5.0,0.11000000000000004
2025-03-01,TG00714N401E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N401P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714N402P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N403P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N501P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714N502P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N503P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N601E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N601P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N602P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N603P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N701E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N701P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N702P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N703P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N801E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N801P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N802P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714N803P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NA01E,ANIO_ANTERIOR,0.0,0.0,2.0,2.0,0.060000000000000026
2025-03-01,TG00714NA01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NA02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NA03P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NB01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NB01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NB02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NB03P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NC01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NC02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NC03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714ND01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714ND01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714ND02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714ND03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NE01E,ANIO_ANTERIOR,0.0,0.0,3.0,3.0,0.060000000000000026
2025-03-01,TG00714NE01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NE02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NE03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NES3P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NF01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NF01P,ANIO_ANTERIOR,0.0,0.0,2.0,2.0,0.11000000000000004
2025-03-01,TG00714NF02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NF03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NG01E,ANIO_ANTERIOR,0.0,0.0,2.0,2.0,0.11000000000000004
2025-03-01,TG00714NG01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NG02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NG03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NH01E,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NH01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NH02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NH03P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NI01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NI02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NI03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NJ01E,ANIO_ANTERIOR,0.0,0.0,2.0,2.0,0.11000000000000004
2025-03-01,TG00714NJ01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NJ02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NJ03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NK01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NK01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NK02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NK03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NL01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NL02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NL03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NM01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NM01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NM03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NN01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NN01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NN02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NN03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NNN1E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NNN1P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NNN2P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NO01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NO02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NO03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NP01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NP01P,ANIO_ANTERIOR,0.0,0.0,2.0,2.0,0.060000000000000026
2025-03-01,TG00714NP02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NP03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NQ01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NQ01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NQ02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NR01P,ANIO_ANTERIOR,0.0,0.0,3.0,3.0,0.060000000000000026
2025-03-01,TG00714NR02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NS01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NS01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NS02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NT01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NT01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NT02P,ANIO_ANTERIOR,0.0,0.0,3.0,3.0,0.11000000000000004
2025-03-01,TG00714NT03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NU01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NU01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NU02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NU03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NV01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NV01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NV02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NV03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NW01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NW01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NW02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NX01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NX01P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NX03P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NY01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NY01P,ANIO_ANTERIOR,0.0,0.0,3.0,3.0,0.060000000000000026
2025-03-01,TG00714NY02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NZ01E,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00714NZ01P,ANIO_ANTERIOR,0.0,0.0,1.0,1.0,0.11000000000000004
2025-03-01,TG00714NZ02P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00725CVFIP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG00920G030P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T003P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T005P,ANIO_ANTERIOR,0.0,0.0,100.0,100.0,0.11000000000000004
2025-03-01,TG01010T011P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T015P,ANIO_ANTERIOR,0.0,0.0,200.0,200.0,0.11000000000000004
2025-03-01,TG01010T017P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T018P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T019P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T026P,ANIO_ANTERIOR,0.0,0.0,4.0,4.0,0.11000000000000004
2025-03-01,TG01010T036P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T037P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T041P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T052P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T053P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T054P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T060P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T062P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T063P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T066P,ANIO_ANTERIOR,0.0,0.0,60.0,60.0,0.060000000000000026
2025-03-01,TG01010T067P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T090P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T091P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T092P,ANIO_ANTERIOR,0.0,0.0,10.0,10.0,0.06000000000000003
2025-03-01,TG01010T093P,ANIO_ANTERIOR,0.0,0.0,10.0,10.0,0.11000000000000004
2025-03-01,TG01010T094P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T095P,ANIO_ANTERIOR,0.0,0.0,10.0,10.0,0.06000000000000003
2025-03-01,TG01010T096P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T098P,ANIO_ANTERIOR,0.0,0.0,18.0,18.0,0.11000000000000004
2025-03-01,TG01010T115P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T116P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010T117P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01010TBIRP,ANIO_ANTERIOR,0.0,0.0,700.0,700.0,0.11000000000000004
2025-03-01,TG01010TRFIP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C005P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C006P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C011P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C013P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C016P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C023P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG01020C026P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG010624ELAP,ANIO_ANTERIOR,800.0,0.0,9038.0,8238.0,0.010000000000000016
2025-03-01,TG010624ELMP,ANIO_ANTERIOR,0.0,0.0,8400.0,8400.0,0.11000000000000004
2025-03-01,TG010624ELRP,ANIO_ANTERIOR,84.0,0.0,4252.0,4168.0,0.04500000000000001
2025-03-01,TG021020DRAP1,ANIO_ANTERIOR,0.0,0.0,8500.0,8500.0,0.11000000000000004
2025-03-01,TG021020DRMP1,ANIO_ANTERIOR,0.0,0.0,49.0,49.0,0.11000000000000004
2025-03-01,TG021020DRRP1,ANIO_ANTERIOR,12330.0,0.0,34084.0,21754.0,0.060000000000000026
2025-03-01,TG021020DRRP2,ANIO_ANTERIOR,0.0,0.0,5700.0,5700.0,0.060000000000000026
2025-03-01,TG031020DRAP,ANIO_ANTERIOR,0.0,0.0,1080.0,1080.0,0.060000000000000026
2025-03-01,TG03232E501P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG03232E504P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG03232E505P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG03232E509P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG03232E510P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG03232E511P,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG041020DRAP2,ANIO_ANTERIOR,0.0,0.0,1300.0,1300.0,0.11000000000000004
2025-03-01,TG041020DRMP1,ANIO_ANTERIOR,0.0,0.0,2600.0,2600.0,0.11000000000000004
2025-03-01,TG041020DRMP2,ANIO_ANTERIOR,0.0,0.0,200.0,200.0,0.11000000000000004
2025-03-01,TG041020DRRP1,ANIO_ANTERIOR,30630.0,0.0,121155.0,90525.0,0.025000000000000005
2025-03-01,TG041020DRRP2,ANIO_ANTERIOR,0.0,0.0,8644.0,8644.0,0.035
2025-03-01,TG051020DRAP,ANIO_ANTERIOR,0.0,0.0,16.0,16.0,0.11000000000000004
2025-03-01,TG051020DRMP,ANIO_ANTERIOR,0.0,0.0,2750.0,2750.0,0.11000000000000004
2025-03-01,TG051239HVAC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG051239HVAP,ANIO_ANTERIOR,0.0,0.0,2850.0,2850.0,0.060000000000000026
2025-03-01,TG051239HVMC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG051239HVMP,ANIO_ANTERIOR,0.0,0.0,5945.0,5945.0,0.060000000000000026
2025-03-01,TG051439HVAC,ANIO_ANTERIOR,0.0,0.0,4600.0,4600.0,0.020000000000000004
2025-03-01,TG051439HVAP,ANIO_ANTERIOR,0.0,0.0,9147.0,9147.0,0.060000000000000026
2025-03-01,TG051439HVMP,ANIO_ANTERIOR,0.0,0.0,42.0,42.0,0.11000000000000004
2025-03-01,TG051439HVTP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG051439LVAC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061020DAAP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061020DGAP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061020DRRP1,ANIO_ANTERIOR,6570.0,0.0,14820.0,8250.0,0.060000000000000026
2025-03-01,TG061214LLAP,ANIO_ANTERIOR,0.0,0.0,20.0,20.0,0.11000000000000004
2025-03-01,TG061216CLLP,ANIO_ANTERIOR,0.0,0.0,1100.0,1100.0,0.11000000000000004
2025-03-01,TG061224LVAB,ANIO_ANTERIOR,0.0,0.0,5730.0,5730.0,0.015000000000000001
2025-03-01,TG061224LVAC,ANIO_ANTERIOR,0.0,0.0,2000.0,2000.0,0.060000000000000026
2025-03-01,TG061224LVAP,ANIO_ANTERIOR,1710.0,0.0,20040.0,18330.0,0.020000000000000004
2025-03-01,TG061224LVGB,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061224LVGC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061224LVGP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061224LVMB,ANIO_ANTERIOR,0.0,0.0,150.0,150.0,0.11000000000000004
2025-03-01,TG061224LVMC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061224LVMP,ANIO_ANTERIOR,0.0,0.0,3000.0,3000.0,0.11000000000000004
2025-03-01,TG061224LVRC,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061224LVRP,ANIO_ANTERIOR,0.0,0.0,0.0,0.0,0.16000000000000006
2025-03-01,TG061225LVLC,ANIO_ANTERIOR,0.0,0.0,600.0,600.0,0.06000000000000003
