codigo_producto,metodo,tiene_hiperparametros,n_scores_aci,alpha_aci
TG00714NS01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NS01P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NS02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NT01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NT01P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NT02P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG00714NT03P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NU01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NU01P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG00714NU02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NU03P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NV01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NV01P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NV02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NV03P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NW01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NW01P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NW02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NX01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NX01P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NX03P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NY01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NY01P,ANIO_ANTERIOR,False,12,0.060000000000000026
TG00714NY02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NZ01E,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00714NZ01P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG00714NZ02P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00725CVFIP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG00920G030P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T003P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T005P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010T011P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T015P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010T017P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T018P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T019P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T026P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010T036P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T037P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T041P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T052P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T053P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T054P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T060P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T062P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T063P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T066P,ANIO_ANTERIOR,False,12,0.060000000000000026
TG01010T067P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T090P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T091P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T092P,ANIO_ANTERIOR,False,12,0.06000000000000003
TG01010T093P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010T094P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T095P,ANIO_ANTERIOR,False,12,0.06000000000000003
TG01010T096P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T098P,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010T115P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T116P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010T117P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01010TBIRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG01010TRFIP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C005P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C006P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C011P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C013P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C016P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C023P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG01020C026P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG010624ELAP,ANIO_ANTERIOR,False,12,0.010000000000000016
TG010624ELMP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG010624ELRP,ANIO_ANTERIOR,False,12,0.04500000000000001
TG021020DRAP1,ANIO_ANTERIOR,False,12,0.11000000000000004
TG021020DRMP1,ANIO_ANTERIOR,False,12,0.11000000000000004
TG021020DRRP1,ANIO_ANTERIOR,False,12,0.060000000000000026
TG021020DRRP2,ANIO_ANTERIOR,False,12,0.060000000000000026
TG031020DRAP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG03232E501P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG03232E504P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG03232E505P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG03232E509P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG03232E510P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG03232E511P,ANIO_ANTERIOR,False,12,0.16000000000000006
TG041020DRAP2,ANIO_ANTERIOR,False,12,0.11000000000000004
TG041020DRMP1,ANIO_ANTERIOR,False,12,0.11000000000000004
TG041020DRMP2,ANIO_ANTERIOR,False,12,0.11000000000000004
TG041020DRRP1,ANIO_ANTERIOR,False,12,0.025000000000000005
TG041020DRRP2,ANIO_ANTERIOR,False,12,0.035
TG051020DRAP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG051020DRMP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG051239HVAC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG051239HVAP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG051239HVMC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG051239HVMP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG051439HVAC,ANIO_ANTERIOR,False,12,0.020000000000000004
TG051439HVAP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG051439HVMP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG051439HVTP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG051439LVAC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061020DAAP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061020DGAP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061020DRRP1,ANIO_ANTERIOR,False,12,0.060000000000000026
TG061214LLAP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG061216CLLP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG061224LVAB,ANIO_ANTERIOR,False,12,0.015000000000000001
TG061224LVAC,ANIO_ANTERIOR,False,12,0.060000000000000026
TG061224LVAP,ANIO_ANTERIOR,False,12,0.020000000000000004
TG061224LVGB,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061224LVGC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061224LVGP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061224LVMB,ANIO_ANTERIOR,False,12,0.11000000000000004
TG061224LVMC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061224LVMP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG061224LVRC,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061224LVRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061225LVLC,ANIO_ANTERIOR,False,12,0.06000000000000003
TG061225LVLP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061226LLAP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061226LPAP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061430LVAB,ANIO_ANTERIOR,False,12,0.16000000000000006
TG061430LVAP,ANIO_ANTERIOR,False,12,0.010000000000000016
TG082380QHRC,ANIO_ANTERIOR,False,12,0.01
TG082380QHRP,ANIO_ANTERIOR,False,12,0.015000000000000001
TG092020CLAE,ANIO_ANTERIOR,False,12,0.16000000000000006
TG092020CLAP,ANIO_ANTERIOR,False,12,0.035
TG092020CLRE,ANIO_ANTERIOR,False,12,0.11000000000000004
TG092020CLRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG120620DRRP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG121006CCAP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG121206DRRP,ANIO_ANTERIOR,False,12,0.025000000000000005
TG191910CCAP,ANIO_ANTERIOR,False,12,0.01
TG201220LVRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TG201240LVRP,ANIO_ANTERIOR,False,12,0.010000000000000023
TG2945TRLRRP,ANIO_ANTERIOR,False,12,0.060000000000000026
TG3422TZLMMP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG3422TZLMMP1,ANIO_ANTERIOR,False,12,0.06000000000000003
TG3422TZLMMP2,ANIO_ANTERIOR,False,12,0.05500000000000002
TG3422TZLRRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG3422TZLRRP1,ANIO_ANTERIOR,False,12,0.025000000000000005
TG3920TCLMMP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG3920TCLMMP2,ANIO_ANTERIOR,False,12,0.010000000000000016
TG3920TCLRRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TG3920TCLRRP1,ANIO_ANTERIOR,False,12,0.025000000000000005
TGCONTROL01,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0001,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0002,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0003,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0004,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0005,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0006,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0007,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0008,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0011,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0012,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0013,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO00130,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0014,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0015,ANIO_ANTERIOR,False,12,0.025000000000000005
TGENSAYO0018,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0021,ANIO_ANTERIOR,False,12,0.030000000000000006
TGENSAYO0028,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0029,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0030,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0034,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0035,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0036,ANIO_ANTERIOR,False,12,0.05000000000000002
TGENSAYO0038,ANIO_ANTERIOR,False,12,0.015000000000000001
TGENSAYO0039,ANIO_ANTERIOR,False,12,0.020000000000000004
TGENSAYO0040,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0041,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0043,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0044,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0045,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0054,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0059,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0063,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0064,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0090,ANIO_ANTERIOR,False,12,0.16000000000000006
TGENSAYO0121,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0122,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0123,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0124,ANIO_ANTERIOR,False,12,0.015000000000000001
TGENSAYO0125,ANIO_ANTERIOR,False,12,0.06000000000000003
TGENSAYO0126,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0128,ANIO_ANTERIOR,False,12,0.11000000000000004
TGENSAYO0134,ANIO_ANTERIOR,False,12,0.060000000000000026
TGENSAYO0135,ANIO_ANTERIOR,False,12,0.060000000000000026
TT000624ELRP,ANIO_ANTERIOR,False,12,0.060000000000000026
TT052525CLRC,ANIO_ANTERIOR,False,12,0.16000000000000006
TT052525CLRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT061224HVRP,ANIO_ANTERIOR,False,12,0.020000000000000004
TT061224LVRC,ANIO_ANTERIOR,False,12,0.060000000000000026
TT061224LVRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TT061224VLRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT071919CJRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT082340RHRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TT082380QHRC,KRR,True,12,0.060000000000000026
TT082380QHRP,KRR,True,12,0.015000000000000001
TT082380QHRPTG,ANIO_ANTERIOR,False,12,0.06000000000000003
TT082380QHRX,ANIO_ANTERIOR,False,12,0.060000000000000026
TT100626NLRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT100628CLRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT101330LHRC,ANIO_ANTERIOR,False,12,0.04500000000000001
TT101330LHRP,ANIO_ANTERIOR,False,12,0.030000000000000006
TT101330LVRC,ANIO_ANTERIOR,False,12,0.11000000000000004
TT101330LVRP,ANIO_ANTERIOR,False,12,0.05000000000000002
TT1741TTLRRC,ANIO_ANTERIOR,False,12,0.16000000000000006
TT1741TTLRRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT201030RHRC,ANIO_ANTERIOR,False,12,0.11000000000000004
TT201030RHRP,ANIO_ANTERIOR,False,12,0.060000000000000026
TT201040RVRP,ANIO_ANTERIOR,False,12,0.025000000000000005
TT201220LVRP,ANIO_ANTERIOR,False,12,0.11000000000000004
TT201240LVRP,ANIO_ANTERIOR,False,12,0.060000000000000026
TT2146TELRRC,ANIO_ANTERIOR,False,12,0.16000000000000006
TT2146TELRRP,ANIO_ANTERIOR,False,12,0.16000000000000006
TT2945LRLRRC,ANIO_ANTERIOR,False,12,0.11000000000000004
TT2945TRLRRC,ANIO_ANTERIOR,False,12,0.060000000000000026
TT2945TRLRRP,ANIO_ANTERIOR,False,12,0.04500000000000001
TTCONTROL1,ANIO_ANTERIOR,False,12,0.16000000000000006
TTENSAYO0002,ANIO_ANTERIOR,False,12,0.11000000000000004
TTENSAYO0014,ANIO_ANTERIOR,False,12,0.16000000000000006
